timestep,actual_temp,controlled_temp,actual_load,predicted_temp,action,effective_load
925,68.34666666666666,68.34666666666666,53.53,69.57144,none,53.53
926,68.51,68.51,53.83,67.981415,none,53.83
927,68.53333333333335,68.53333333333335,53.81,69.47324,none,53.81
928,68.37666666666667,68.37666666666667,53.79,70.85293,soft_throttle,40.3425
929,68.00999999999999,68.00999999999999,53.11,68.7356,none,53.11
930,68.01333333333335,68.01333333333335,53.92,68.71717,none,53.92
931,68.21666666666667,68.21666666666667,54.33,68.45807,none,54.33
932,68.47,68.47,53.76,68.99888,none,53.76
933,68.25333333333332,68.25333333333332,54.2,68.55812,none,54.2
934,68.29666666666668,68.29666666666668,54.78,69.66213,none,54.78
935,69.07000000000001,69.07000000000001,51.37,67.17983,none,51.37
936,68.45333333333333,68.45333333333333,54.72,67.50109,none,54.72
937,68.70666666666665,68.70666666666665,54.0,68.423676,none,54.0
938,69.52000000000001,69.52000000000001,52.26,71.54841,soft_throttle,39.195
939,68.00999999999999,68.00999999999999,54.55,69.6333,none,54.55
940,68.32333333333334,68.32333333333334,53.11,67.35665,none,53.11
941,68.32666666666667,68.32666666666667,53.28,67.28509,none,53.28
942,67.91,67.91,52.98,69.264565,none,52.98
943,68.71333333333332,68.71333333333332,53.95,69.41551,none,53.95
944,68.42,68.42,52.65,70.21241,soft_throttle,39.4875
945,68.06333333333333,68.06333333333333,54.67,70.27829,soft_throttle,41.0025
946,67.60333333333334,67.60333333333334,53.42,70.927185,soft_throttle,40.065
947,65.54,65.54,53.15,70.00937,soft_throttle,39.8625
948,65.59333333333335,65.59333333333335,54.49,69.41362,none,54.49
949,66.27666666666667,66.27666666666667,53.21,69.19618,none,53.21
950,65.55,65.55,54.73,68.71542,none,54.73
951,67.29333333333332,67.29333333333332,54.77,69.9738,none,54.77
952,67.24666666666667,67.24666666666667,51.99,69.87048,none,51.99
953,67.86,67.86,54.92,67.28079,none,54.92
954,67.46666666666667,67.46666666666667,51.84,66.81084,none,51.84
955,67.78333333333333,67.78333333333333,55.0,70.15839,soft_throttle,41.25
956,67.22666666666666,67.22666666666666,56.02,70.01185,soft_throttle,42.015
957,67.54666666666667,67.54666666666667,54.64,70.28539,soft_throttle,40.980000000000004
958,66.68333333333334,66.68333333333334,51.0,67.26471,none,51.0
959,66.68,66.68,54.87,67.47658,none,54.87
960,67.33,67.33,58.49,69.82819,none,58.49
961,68.19333333333334,68.19333333333334,57.63,72.45024,soft_throttle,43.222500000000004
962,68.77666666666667,68.77666666666667,60.16,73.810875,soft_throttle,45.12
963,67.98,67.98,60.98,72.054825,soft_throttle,45.735
964,68.04,68.04,64.98,71.980835,soft_throttle,48.735
965,68.05666666666667,68.05666666666667,66.13,75.40125,hard_throttle,33.065
966,67.49666666666668,67.49666666666668,65.44,77.33408,hard_throttle,32.72
967,66.44000000000001,66.44000000000001,68.38,74.330956,soft_throttle,51.285
968,67.14,67.14,64.65,74.00127,soft_throttle,48.487500000000004
969,66.64666666666668,66.64666666666668,62.65,75.34039,hard_throttle,31.325
970,66.47666666666669,66.47666666666669,64.81,74.23279,soft_throttle,48.6075
971,67.18666666666667,67.18666666666667,61.71,76.749794,hard_throttle,30.855
972,66.38333333333334,66.38333333333334,63.97,74.495255,soft_throttle,47.9775
973,66.35,66.35,66.56,75.397415,hard_throttle,33.28
974,65.86000000000003,65.86000000000003,65.0,76.13905,hard_throttle,32.5
975,65.88333333333333,65.88333333333333,64.82,76.47061,hard_throttle,32.41
976,64.61000000000001,64.61000000000001,66.79,74.549194,soft_throttle,50.0925
977,65.21666666666665,65.21666666666665,64.28,74.829636,soft_throttle,48.21
978,65.92333333333336,65.92333333333336,66.12,73.99305,soft_throttle,49.59
979,66.85999999999999,66.85999999999999,64.76,75.17242,hard_throttle,32.38
980,65.95333333333335,65.95333333333335,65.06,72.75369,soft_throttle,48.795
981,67.41999999999997,67.41999999999997,63.15,72.34034,soft_throttle,47.3625
982,67.15000000000002,67.15000000000002,64.03,73.666534,soft_throttle,48.0225
983,68.06999999999998,68.06999999999998,62.93,72.43029,soft_throttle,47.1975
984,68.20000000000002,68.20000000000002,64.49,73.119896,soft_throttle,48.36749999999999
985,68.79333333333331,68.79333333333331,65.08,73.28635,soft_throttle,48.81
986,68.54666666666668,68.54666666666668,63.28,73.29417,soft_throttle,47.46
987,69.89333333333333,69.89333333333333,67.07,72.75466,soft_throttle,50.302499999999995
988,69.41000000000001,69.41000000000001,64.94,75.05327,hard_throttle,32.47
989,68.66666666666666,68.66666666666666,64.68,73.504105,soft_throttle,48.510000000000005
990,70.26666666666667,70.26666666666667,65.53,72.16081,soft_throttle,49.1475
991,69.69,69.69,63.61,72.70143,soft_throttle,47.707499999999996
992,70.00333333333334,70.00333333333334,64.8,72.91986,soft_throttle,48.599999999999994
993,70.23666666666666,70.23666666666666,66.71,75.15818,hard_throttle,33.355
994,69.60666666666667,69.60666666666667,72.4,77.14442,hard_throttle,36.2
995,69.21666666666667,69.21666666666667,72.23,82.2398,hard_throttle,36.115
996,69.83333333333334,69.83333333333334,76.53,80.947716,hard_throttle,38.265
997,69.99666666666668,69.99666666666668,79.82,81.49682,hard_throttle,39.91
998,70.39666666666668,70.39666666666668,79.9,84.53395,hard_throttle,39.95
999,70.44333333333334,70.44333333333334,78.72,82.09731,hard_throttle,39.36
1000,71.39666666666668,71.39666666666668,78.35,81.94548,hard_throttle,39.175
1001,72.23666666666668,72.23666666666668,78.74,82.179436,hard_throttle,39.37
1002,72.36049999999999,72.36049999999999,80.06,82.359375,hard_throttle,40.03
1003,72.556,72.556,79.25,83.50651,hard_throttle,39.625
1004,72.94699999999999,72.94699999999999,80.38,82.420906,hard_throttle,40.19
1005,72.25,72.25,79.99,82.94871,hard_throttle,39.995
1006,73.42299999999999,73.42299999999999,76.69,81.55131,hard_throttle,38.345
1007,73.3295,73.3295,79.72,81.02102,hard_throttle,39.86
1008,74.0775,74.0775,82.12,80.88281,hard_throttle,41.06
1009,74.137,74.137,81.01,84.41697,hard_throttle,40.505
1010,74.0945,74.0945,79.93,79.7568,hard_throttle,39.965
1011,74.5705,74.5705,78.15,80.52855,hard_throttle,39.075
1012,74.698,74.698,79.99,78.29754,hard_throttle,39.995
1013,75.2845,75.2845,80.31,81.10362,hard_throttle,40.155
1014,75.106,75.106,79.12,82.8364,hard_throttle,39.56
1015,75.0295,75.0295,79.8,79.55599,hard_throttle,39.9
1016,74.7065,74.7065,81.23,79.42928,hard_throttle,40.615
1017,74.29,74.29,73.03,81.89745,hard_throttle,36.515
1018,74.10300000000001,74.10300000000001,67.42,76.43051,hard_throttle,33.71
1019,72.743,72.743,64.15,71.63406,soft_throttle,48.112500000000004
1020,71.5105,71.5105,58.51,70.10852,soft_throttle,43.8825
1021,70.3,70.3,53.83,68.40103,none,53.83
1022,69.36333333333333,69.36333333333333,53.27,70.37155,soft_throttle,39.9525
1023,69.72999999999999,69.72999999999999,51.91,69.8737,none,51.91
1024,69.80333333333331,69.80333333333331,53.11,69.11249,none,53.11
1025,68.87333333333332,68.87333333333332,51.22,69.38387,none,51.22
1026,70.91999999999999,70.91999999999999,52.29,69.10209,none,52.29
1027,70.37333333333332,70.37333333333332,53.19,68.86447,none,53.19
1028,70.30333333333331,70.30333333333331,52.16,67.53563,none,52.16
1029,70.91,70.91,55.55,68.02605,none,55.55
1030,70.46333333333332,70.46333333333332,50.32,71.166466,soft_throttle,37.74
1031,70.23999999999998,70.23999999999998,51.93,67.980225,none,51.93
1032,69.79333333333332,69.79333333333332,51.47,67.23217,none,51.47
1033,70.93333333333334,70.93333333333334,51.75,67.82386,none,51.75
1034,70.08,70.08,51.82,67.65772,none,51.82
1035,70.21999999999998,70.21999999999998,51.0,67.78045,none,51.0
1036,69.52333333333334,69.52333333333334,53.49,69.37705,none,53.49
1037,70.06666666666666,70.06666666666666,51.93,68.49851,none,51.93
1038,69.60333333333332,69.60333333333332,52.79,69.84329,none,52.79
1039,68.94,68.94,52.07,70.16903,soft_throttle,39.0525
1040,68.38333333333334,68.38333333333334,51.76,69.6563,none,51.76
1041,69.25666666666667,69.25666666666667,54.6,68.743095,none,54.6
1042,68.85,68.85,53.7,70.38143,soft_throttle,40.275000000000006
1043,67.44999999999999,67.44999999999999,50.35,70.3398,soft_throttle,37.7625
1044,66.02666666666667,66.02666666666667,50.22,68.90804,none,50.22
1045,66.63333333333335,66.63333333333335,53.84,68.110275,none,53.84
1046,66.53333333333333,66.53333333333333,51.97,71.305084,soft_throttle,38.9775
1047,65.57,65.57,50.61,71.84872,soft_throttle,37.957499999999996
1048,65.90333333333334,65.90333333333334,53.85,67.930824,none,53.85
1049,65.89666666666669,65.89666666666669,52.79,71.387085,soft_throttle,39.5925
1050,65.95666666666666,65.95666666666666,52.89,70.78229,soft_throttle,39.667500000000004
1051,64.26333333333332,64.26333333333332,53.56,70.821,soft_throttle,40.17
1052,64.16666666666667,64.16666666666667,51.02,70.30201,soft_throttle,38.265
1053,63.18666666666669,63.18666666666669,50.63,68.4737,none,50.63
1054,64.07666666666667,64.07666666666667,54.49,68.8688,none,54.49
1055,64.73999999999998,64.73999999999998,50.87,69.788795,none,50.87
1056,65.19333333333333,65.19333333333333,51.12,68.7298,none,51.12
1057,65.88666666666667,65.88666666666667,51.36,67.67135,none,51.36
1058,66.70333333333333,66.70333333333333,55.09,68.214294,none,55.09
1059,67.05333333333333,67.05333333333333,53.18,70.714066,soft_throttle,39.885
1060,65.85,65.85,53.75,69.69643,none,53.75
1061,66.60666666666667,66.60666666666667,52.83,68.835335,none,52.83
1062,67.32666666666667,67.32666666666667,51.87,66.07882,none,51.87
1063,67.75,67.75,53.35,66.21645,none,53.35
1064,67.40333333333332,67.40333333333332,50.72,68.70764,none,50.72
1065,68.21000000000001,68.21000000000001,51.28,70.22268,soft_throttle,38.46
1066,67.31666666666666,67.31666666666666,53.47,70.25913,soft_throttle,40.1025
1067,66.02333333333334,66.02333333333334,50.96,68.845604,none,50.96
1068,66.96333333333334,66.96333333333334,52.36,67.97216,none,52.36
1069,66.90333333333334,66.90333333333334,52.42,69.105736,none,52.42
1070,66.34333333333333,66.34333333333333,51.96,67.65493,none,51.96
1071,67.12333333333333,67.12333333333333,50.25,69.72525,none,50.25
1072,67.45333333333333,67.45333333333333,51.84,69.385925,none,51.84
1073,67.39333333333333,67.39333333333333,51.6,67.50082,none,51.6
1074,68.32333333333332,68.32333333333332,52.78,67.561714,none,52.78
1075,68.46666666666667,68.46666666666667,52.72,71.197655,soft_throttle,39.54
1076,67.00666666666667,67.00666666666667,53.04,68.38114,none,53.04
1077,67.16666666666667,67.16666666666667,51.78,68.540855,none,51.78
1078,67.50666666666666,67.50666666666666,53.22,65.74577,none,53.22
1079,67.67666666666666,67.67666666666666,50.72,69.35958,none,50.72
1080,67.72666666666666,67.72666666666666,50.4,68.42676,none,50.4
1081,66.61,66.61,49.79,66.48281,none,49.79
1082,68.85666666666667,68.85666666666667,51.99,68.246475,none,51.99
1083,68.22333333333333,68.22333333333333,51.69,70.60132,soft_throttle,38.7675
1084,67.28666666666666,67.28666666666666,53.54,69.46222,none,53.54
1085,67.62,67.62,51.81,67.83665,none,51.81
1086,67.59333333333333,67.59333333333333,52.92,69.46222,none,52.92
1087,67.58666666666666,67.58666666666666,53.57,70.82147,soft_throttle,40.1775
1088,66.55666666666666,66.55666666666666,51.77,68.39093,none,51.77
1089,66.95666666666668,66.95666666666668,58.77,68.69812,none,58.77
1090,68.36666666666667,68.36666666666667,65.44,74.343475,soft_throttle,49.08
1091,69.09666666666666,69.09666666666666,68.58,79.170654,hard_throttle,34.29
1092,69.95,69.95,75.92,81.08014,hard_throttle,37.96
1093,70.59666666666669,70.59666666666669,80.9,82.10189,hard_throttle,40.45
1094,70.42666666666668,70.42666666666668,80.31,83.52969,hard_throttle,40.155
1095,70.09,70.09,79.87,83.29534,hard_throttle,39.935
1096,71.46666666666667,71.46666666666667,80.29,82.09188,hard_throttle,40.145
1097,71.5466666666667,71.5466666666667,81.79,82.58911,hard_throttle,40.895
1098,71.77000000000001,71.77000000000001,79.79,84.31323,hard_throttle,39.895
1099,72.5,72.5,81.06,83.850555,hard_throttle,40.53
1100,72.34333333333335,72.34333333333335,82.69,81.18305,hard_throttle,41.345
1101,72.335,72.335,82.26,83.51433,hard_throttle,41.13
1102,72.81099999999999,72.81099999999999,81.08,84.91777,hard_throttle,40.54
1103,73.61,73.61,83.75,81.54533,hard_throttle,41.875
1104,73.8055,73.8055,83.99,81.08141,hard_throttle,41.995
1105,74.46,74.46,81.75,83.16528,hard_throttle,40.875
1106,75.157,75.157,78.76,82.53719,hard_throttle,39.38
1107,74.6215,74.6215,82.78,78.95745,hard_throttle,41.39
1108,75.36099999999999,75.36099999999999,78.97,82.02882,hard_throttle,39.485
1109,75.8625,75.8625,83.49,81.41546,hard_throttle,41.745
1110,75.70949999999999,75.70949999999999,83.02,82.01282,hard_throttle,41.51
1111,76.143,76.143,83.85,82.44268,hard_throttle,41.925
1112,75.94749999999999,75.94749999999999,82.03,80.319664,hard_throttle,41.015
1113,76.22800000000001,76.22800000000001,81.28,81.43064,hard_throttle,40.64
1114,76.432,76.432,81.18,81.81105,hard_throttle,40.59
1115,76.18549999999999,76.18549999999999,81.06,79.38706,hard_throttle,40.53
1116,77.1375,77.1375,82.9,83.078575,hard_throttle,41.45
1117,76.7295,76.7295,82.57,83.76804,hard_throttle,41.285
1118,77.044,77.044,81.86,81.92935,hard_throttle,40.93
1119,77.0185,77.0185,80.85,81.58509,hard_throttle,40.425
1120,76.823,76.823,84.87,81.89859,hard_throttle,42.435
1121,77.2225,77.2225,82.81,82.9704,hard_throttle,41.405
1122,76.857,76.857,79.8,85.95696,hard_throttle,39.9
1123,75.905,75.905,72.93,80.215034,hard_throttle,36.465
1124,74.953,74.953,66.51,71.7117,soft_throttle,49.88250000000001
1125,72.896,72.896,56.27,66.97283,none,56.27
1126,71.55333333333333,71.55333333333333,49.48,68.27179,none,49.48
1127,70.77999999999999,70.77999999999999,42.04,66.41789,none,42.04
1128,70.11333333333333,70.11333333333333,36.83,63.560234,none,36.83
1129,69.66333333333331,69.66333333333331,40.77,61.405357,none,40.77
1130,68.19999999999999,68.19999999999999,40.81,63.20213,none,40.81
1131,68.35333333333332,68.35333333333332,40.4,64.07907,none,40.4
1132,66.96333333333332,66.96333333333332,41.26,64.39789,none,41.26
1133,66.62999999999998,66.62999999999998,41.68,62.968727,none,41.68
1134,67.15333333333332,67.15333333333332,41.07,62.1552,none,41.07
1135,66.18333333333332,66.18333333333332,40.45,60.653263,none,40.45
1136,65.67999999999999,65.67999999999999,41.65,61.19867,none,41.65
1137,65.40333333333332,65.40333333333332,40.95,61.846706,none,40.95
1138,64.35333333333334,64.35333333333334,40.62,61.863785,none,40.62
1139,64.18,64.18,39.32,61.992256,none,39.32
1140,63.8,63.8,39.02,61.84481,none,39.02
1141,63.84,63.84,39.3,61.16748,none,39.3
1142,62.28,62.28,41.23,60.85671,none,41.23
1143,63.31,63.31,40.8,62.09092,none,40.8
1144,62.25,62.25,39.12,61.655518,none,39.12
1145,61.59,61.59,41.67,63.928425,none,41.67
1146,61.28,61.28,42.54,65.3438,none,42.54
1147,61.71,61.71,40.18,62.65915,none,40.18
1148,60.88,60.88,38.81,61.802586,none,38.81
1149,61.04,61.04,40.04,62.281597,none,40.04
1150,61.03,61.03,41.92,62.219776,none,41.92
1151,61.47,61.47,41.55,62.07738,none,41.55
1152,61.31,61.31,39.79,61.665367,none,39.79
1153,60.56,60.56,42.72,60.291473,none,42.72
1154,60.65,60.65,42.51,62.708424,none,42.51
1155,60.03,60.03,40.02,62.785793,none,40.02
1156,59.79,59.79,40.0,64.07938,none,40.0
1157,60.21,60.21,41.92,60.484955,none,41.92
1158,61.4,61.4,43.76,62.670944,none,43.76
1159,61.64,61.64,47.25,63.182323,none,47.25
1160,61.97,61.97,48.36,66.64115,none,48.36
1161,61.81,61.81,50.64,70.41759,soft_throttle,37.980000000000004
1162,61.68666666666667,61.68666666666667,50.39,69.49973,none,50.39
1163,62.14333333333333,62.14333333333333,51.64,66.03872,none,51.64
1164,62.88,62.88,48.31,63.52855,none,48.31
1165,63.266666666666666,63.266666666666666,50.04,66.52841,none,50.04
1166,63.32333333333334,63.32333333333334,46.98,67.86075,none,46.98
1167,64.19000000000001,64.19000000000001,48.0,66.5344,none,48.0
1168,64.43666666666667,64.43666666666667,49.49,66.40664,none,49.49
1169,64.32333333333334,64.32333333333334,50.09,65.68172,none,50.09
1170,64.97999999999999,64.97999999999999,49.46,66.32316,none,49.46
1171,65.52666666666667,65.52666666666667,48.9,67.872215,none,48.9
1172,65.84333333333333,65.84333333333333,49.12,65.7112,none,49.12
1173,65.66,65.66,51.23,64.473946,none,51.23
1174,65.81666666666666,65.81666666666666,49.12,66.93118,none,49.12
1175,65.69333333333334,65.69333333333334,51.68,66.9403,none,51.68
1176,66.34,66.34,50.54,67.722824,none,50.54
1177,65.57,65.57,50.13,64.58273,none,50.13
1178,66.43,66.43,48.15,63.395397,none,48.15
1179,66.0,66.0,50.71,64.249115,none,50.71
1180,66.76,66.76,48.99,64.10366,none,48.99
1181,66.43,66.43,48.15,66.33562,none,48.15
1182,66.21,66.21,50.2,65.8276,none,50.2
1183,66.17,66.17,47.92,67.08595,none,47.92
1184,66.5,66.5,48.67,66.47712,none,48.67
1185,65.91,65.91,43.02,64.79707,none,43.02
1186,64.47,64.47,39.15,60.93252,none,39.15
1187,63.14,63.14,29.11,56.510975,none,29.11
1188,61.54,61.54,22.84,52.34945,none,22.84
1189,58.4,58.4,17.71,50.013527,none,17.71
1190,57.28,57.28,15.35,47.91812,none,15.35
1191,55.48,55.48,17.37,47.13699,none,17.37
1192,54.24,54.24,18.28,47.346767,none,18.28
1193,52.17,52.17,16.47,47.223537,none,16.47
1194,51.31,51.31,18.07,46.958157,none,18.07
1195,50.38,50.38,17.18,46.417095,none,17.18
1196,49.72,49.72,15.96,45.403408,none,15.96
1197,48.82,48.82,16.6,45.35804,none,16.6
1198,47.48,47.48,16.38,44.83589,none,16.38
1199,47.51,47.51,16.73,45.355213,none,16.73
1200,47.68,47.68,17.02,45.851536,none,17.02
1201,46.67,46.67,17.54,45.703564,none,17.54
1202,46.68,46.68,17.45,45.139915,none,17.45
1203,46.1,46.1,13.92,45.709774,none,13.92
1204,45.93,45.93,16.72,45.466404,none,16.72
1205,45.24,45.24,15.02,45.145267,none,15.02
1206,45.09,45.09,16.5,45.32864,none,16.5
1207,44.78,44.78,16.69,45.552864,none,16.69
1208,44.51,44.51,18.01,45.223106,none,18.01
1209,44.65,44.65,16.8,45.004753,none,16.8
1210,44.01,44.01,17.15,45.07765,none,17.15
1211,44.85,44.85,17.79,44.994865,none,17.79
1212,43.62,43.62,18.31,44.63744,none,18.31
1213,44.23,44.23,16.69,44.40315,none,16.69
1214,44.37,44.37,16.95,44.242912,none,16.95
1215,43.68,43.68,16.85,43.894325,none,16.85
1216,43.25,43.25,16.18,44.130436,none,16.18
1217,44.1,44.1,15.91,44.172638,none,15.91
1218,43.67,43.67,14.11,43.69701,none,14.11
1219,43.88,43.88,15.54,43.601295,none,15.54
1220,43.47,43.47,14.7,44.075043,none,14.7
1221,44.18,44.18,18.34,44.033703,none,18.34
1222,42.61,42.61,17.06,43.988068,none,17.06
1223,43.58,43.58,16.68,44.98059,none,16.68
1224,43.95,43.95,15.97,44.93216,none,15.97
1225,44.22,44.22,25.93,44.99892,none,25.93
1226,45.77,45.77,33.95,52.200714,none,33.95
1227,47.57,47.57,44.24,62.18029,none,44.24
1228,50.42,50.42,53.39,70.361755,soft_throttle,40.042500000000004
1229,51.97666666666667,51.97666666666667,61.12,73.29382,soft_throttle,45.839999999999996
1230,54.27,54.27,61.1,75.475945,hard_throttle,30.55
1231,54.93666666666667,54.93666666666667,63.31,70.804306,soft_throttle,47.4825
1232,56.980000000000004,56.980000000000004,62.09,70.65615,soft_throttle,46.5675
1233,57.74,57.74,61.22,68.900475,none,61.22
1234,59.78000000000001,59.78000000000001,61.71,68.15082,none,61.71
1235,61.67000000000001,61.67000000000001,60.94,73.12294,soft_throttle,45.705
1236,62.226666666666674,62.226666666666674,62.07,72.01256,soft_throttle,46.5525
1237,63.26000000000001,63.26000000000001,63.15,70.76787,soft_throttle,47.3625
1238,63.86000000000002,63.86000000000002,62.12,70.39268,soft_throttle,46.589999999999996
1239,64.53666666666668,64.53666666666668,64.99,72.181206,soft_throttle,48.74249999999999
1240,64.92999999999999,64.92999999999999,62.66,71.74328,soft_throttle,46.995
1241,65.33,65.33,62.43,70.30258,soft_throttle,46.8225
1242,65.40666666666667,65.40666666666667,61.06,71.01253,soft_throttle,45.795
1243,65.80000000000001,65.80000000000001,61.87,69.475136,none,61.87
1244,66.90666666666665,66.90666666666665,61.22,69.01038,none,61.22
1245,68.07666666666667,68.07666666666667,59.56,69.20315,none,59.56
1246,69.50333333333333,69.50333333333333,63.32,68.55707,none,63.32
1247,70.02333333333333,70.02333333333333,61.54,69.71482,none,61.54
1248,71.67666666666666,71.67666666666666,61.24,69.21922,none,61.24
1249,71.83,71.83,62.41,70.415054,soft_throttle,46.8075
1250,72.24,72.24,62.77,69.91006,none,62.77
1251,72.57333333333334,72.57333333333334,61.77,71.49315,soft_throttle,46.3275
1252,70.87666666666667,70.87666666666667,53.17,70.56994,soft_throttle,39.8775
1253,69.28,69.28,45.09,65.063644,none,45.09
1254,67.04666666666667,67.04666666666667,34.79,56.48172,none,34.79
1255,65.60666666666667,65.60666666666667,26.61,52.115833,none,26.61
1256,62.550000000000004,62.550000000000004,15.27,49.170467,none,15.27
1257,59.986666666666665,59.986666666666665,15.78,45.92041,none,15.78
1258,58.91666666666667,58.91666666666667,17.99,45.31952,none,17.99
1259,56.88666666666666,56.88666666666666,15.71,47.33493,none,15.71
1260,55.29666666666667,55.29666666666667,17.55,47.549946,none,17.55
1261,53.846666666666664,53.846666666666664,17.09,47.29115,none,17.09
1262,51.876666666666665,51.876666666666665,16.83,46.434948,none,16.83
1263,51.21666666666666,51.21666666666666,16.27,46.122463,none,16.27
1264,50.39666666666666,50.39666666666666,18.36,45.320137,none,18.36
1265,49.07,49.07,19.34,45.08887,none,19.34
1266,48.86333333333333,48.86333333333333,17.63,45.450947,none,17.63
1267,48.24,48.24,17.65,46.42247,none,17.65
1268,47.89,47.89,16.45,46.73995,none,16.45
1269,48.32,48.32,15.83,46.244556,none,15.83
1270,46.83,46.83,17.22,45.83227,none,17.22
1271,46.48,46.48,16.1,45.43029,none,16.1
1272,45.97,45.97,15.14,45.516487,none,15.14
1273,46.05,46.05,18.23,45.209797,none,18.23
1274,45.05,45.05,18.29,45.16218,none,18.29
1275,46.0,46.0,16.23,44.877964,none,16.23
1276,44.98,44.98,17.56,44.613747,none,17.56
1277,44.69,44.69,18.47,44.1893,none,18.47
1278,45.07,45.07,17.51,44.085842,none,17.51
1279,44.19,44.19,15.83,44.18694,none,15.83
1280,44.71,44.71,16.99,44.49718,none,16.99
1281,44.88,44.88,18.86,43.48972,none,18.86
1282,44.12,44.12,17.56,43.856926,none,17.56
1283,44.96,44.96,17.91,44.23733,none,17.91
1284,44.32,44.32,17.67,43.756474,none,17.67
1285,44.26,44.26,16.24,43.60327,none,16.24
1286,44.49,44.49,16.52,43.17069,none,16.52
1287,44.55,44.55,17.67,43.533226,none,17.67
1288,43.96,43.96,18.25,44.394764,none,18.25
1289,44.14,44.14,18.58,44.630997,none,18.58
1290,44.35,44.35,16.24,44.392708,none,16.24
1291,43.29,43.29,17.78,43.801464,none,17.78
1292,43.04,43.04,18.69,43.49463,none,18.69
1293,43.69,43.69,16.08,44.248745,none,16.08
1294,42.99,42.99,19.05,44.086956,none,19.05
1295,43.55,43.55,19.23,43.451557,none,19.23
1296,43.79,43.79,20.42,44.264507,none,20.42
1297,43.54,43.54,17.54,45.123127,none,17.54
1298,43.58,43.58,17.55,46.679436,none,17.55
1299,43.23,43.23,18.26,45.905426,none,18.26
1300,43.93,43.93,18.22,44.585903,none,18.22
1301,43.19,43.19,18.62,44.42496,none,18.62
1302,42.76,42.76,18.21,45.510014,none,18.21
1303,43.52,43.52,17.14,48.203304,none,17.14
1304,43.96,43.96,18.73,47.289387,none,18.73
1305,43.62,43.62,15.98,47.91413,none,15.98
1306,43.12,43.12,17.27,47.764923,none,17.27
1307,43.62,43.62,19.14,45.672848,none,19.14
1308,43.76,43.76,15.76,45.0331,none,15.76
1309,43.61,43.61,16.45,46.11306,none,16.45
1310,43.47,43.47,18.07,47.66582,none,18.07
1311,43.77,43.77,17.74,48.150986,none,17.74
1312,42.88,42.88,16.21,48.05642,none,16.21
1313,43.21,43.21,16.77,46.084045,none,16.77
1314,43.05,43.05,15.85,44.23442,none,15.85
1315,44.11,44.11,18.44,45.72154,none,18.44
1316,43.85,43.85,16.96,45.723118,none,16.96
1317,43.64,43.64,19.42,46.173634,none,19.42
1318,42.98,42.98,17.36,47.56167,none,17.36
1319,43.86,43.86,17.0,46.709545,none,17.0
1320,44.12,44.12,16.88,47.634346,none,16.88
1321,43.79,43.79,16.97,45.780666,none,16.97
1322,44.51,44.51,28.44,46.647682,none,28.44
1323,46.59,46.59,42.36,55.66289,none,42.36
1324,49.04,49.04,49.97,66.98663,none,49.97
1325,52.59,52.59,61.05,71.839386,soft_throttle,45.787499999999994
1326,55.56666666666667,55.56666666666667,72.54,74.20407,soft_throttle,54.405
1327,57.67,57.67,73.77,77.55021,hard_throttle,36.885
1328,58.766666666666666,58.766666666666666,70.75,75.29596,hard_throttle,35.375
1329,59.89666666666667,59.89666666666667,73.01,73.33908,soft_throttle,54.75750000000001
1330,62.03333333333334,62.03333333333334,71.48,74.93095,soft_throttle,53.61
1331,63.22666666666668,63.22666666666668,73.12,76.80675,hard_throttle,36.56
1332,63.483333333333356,63.483333333333356,71.87,78.15003,hard_throttle,35.935
1333,64.12333333333335,64.12333333333335,69.69,78.568214,hard_throttle,34.845
1334,64.84666666666666,64.84666666666666,72.9,75.794876,hard_throttle,36.45
1335,64.70333333333335,64.70333333333335,72.89,76.073555,hard_throttle,36.445
1336,64.7955,64.7955,71.76,77.06198,hard_throttle,35.88
1337,65.7645,65.7645,71.69,78.03214,hard_throttle,35.845
1338,66.3595,66.3595,70.89,75.92955,hard_throttle,35.445
1339,66.25750000000001,66.25750000000001,73.39,73.7484,soft_throttle,55.042500000000004
1340,67.524,67.524,71.79,75.96007,hard_throttle,35.895
1341,67.61749999999999,67.61749999999999,67.94,75.51157,hard_throttle,33.97
1342,67.507,67.507,66.61,72.428345,soft_throttle,49.957499999999996
1343,67.745,67.745,65.45,70.87588,soft_throttle,49.087500000000006
1344,68.01333333333334,68.01333333333334,66.52,71.23267,soft_throttle,49.89
1345,68.27,68.27,64.45,73.144875,soft_throttle,48.337500000000006
1346,68.05666666666666,68.05666666666666,62.67,72.58484,soft_throttle,47.0025
1347,68.47666666666666,68.47666666666666,64.16,69.28359,none,64.16
1348,70.55333333333333,70.55333333333333,62.15,71.13338,soft_throttle,46.6125
1349,69.61333333333333,69.61333333333333,64.66,71.747795,soft_throttle,48.495
1350,70.50666666666666,70.50666666666666,65.81,72.82671,soft_throttle,49.3575
1351,70.90333333333332,70.90333333333332,65.81,73.37069,soft_throttle,49.3575
1352,70.12333333333332,70.12333333333332,64.68,71.56947,soft_throttle,48.510000000000005
1353,70.96666666666667,70.96666666666667,63.1,72.19866,soft_throttle,47.325
1354,71.25333333333333,71.25333333333333,62.24,74.451866,soft_throttle,46.68
1355,70.27999999999999,70.27999999999999,62.12,74.352394,soft_throttle,46.589999999999996
1356,71.48,71.48,60.43,73.93914,soft_throttle,45.3225
1357,70.29333333333332,70.29333333333332,64.63,73.42621,soft_throttle,48.4725
