timestamp,cpu_load_pct,cpu_temp_c,gpu_temp_c,memory_pct,power_watts,workload_state,throttle_flag,overheat_risk
2025-01-01 00:14:30,64.8,74.88,53.57,61.68,9.67,normal,0,0
2025-01-01 00:14:31,64.06,74.67,53.97,60.67,9.83,normal,0,0
2025-01-01 00:14:32,62.88,75.42,53.94,62.29,9.35,normal,0,1
2025-01-01 00:14:33,62.69,75.53,54.7,64.81,9.63,normal,0,1
2025-01-01 00:14:34,61.78,75.23,55.82,60.16,10.14,normal,0,1
2025-01-01 00:14:35,65.8,76.33,55.96,61.97,10.05,normal,0,1
2025-01-01 00:14:36,65.58,76.43,55.69,61.18,9.25,normal,0,1
2025-01-01 00:14:37,62.05,75.65,55.2,62.14,9.33,normal,0,1
2025-01-01 00:14:38,61.04,75.77,54.66,60.86,9.85,normal,0,1
2025-01-01 00:14:39,60.2,75.54,54.09,65.11,9.19,normal,0,1
2025-01-01 00:14:40,57.29,75.59,54.15,61.8,8.72,normal,0,1
2025-01-01 00:14:41,53.32,74.99,53.35,54.65,8.41,normal,0,0
2025-01-01 00:14:42,52.8,74.14,53.54,54.99,8.29,normal,0,0
2025-01-01 00:14:43,55.93,73.64,53.39,55.24,8.3,normal,0,0
2025-01-01 00:14:44,52.88,72.51,52.67,54.33,8.06,normal,0,0
2025-01-01 00:14:45,53.39,72.72,52.07,54.06,8.17,normal,0,0
2025-01-01 00:14:46,52.22,72.14,51.9,56.44,8.05,normal,0,0
2025-01-01 00:14:47,54.3,71.56,52.62,55.32,8.27,normal,0,0
2025-01-01 00:14:48,53.73,70.92,52.7,55.01,8.0,normal,0,0
2025-01-01 00:14:49,52.7,71.28,52.9,60.84,7.84,normal,0,0
2025-01-01 00:14:50,52.02,71.18,52.8,55.45,8.67,normal,0,0
2025-01-01 00:14:51,55.28,70.16,52.32,55.91,8.2,normal,0,0
2025-01-01 00:14:52,51.66,70.67,53.23,58.28,8.73,normal,0,0
2025-01-01 00:14:53,54.19,70.55,52.64,55.9,7.64,normal,0,0
2025-01-01 00:14:54,51.01,70.15,52.59,54.46,7.79,normal,0,0
2025-01-01 00:14:55,54.44,70.4,52.68,56.28,8.36,normal,0,0
2025-01-01 00:14:56,54.75,70.1,53.57,60.81,8.2,normal,0,0
2025-01-01 00:14:57,54.9,70.17,53.33,55.83,7.88,normal,0,0
2025-01-01 00:14:58,53.4,70.19,52.93,54.97,8.56,normal,0,0
2025-01-01 00:14:59,55.49,70.12,53.5,57.64,7.96,normal,0,0
2025-01-01 00:15:00,56.36,70.26,53.2,56.18,8.58,normal,0,0
2025-01-01 00:15:01,53.2,69.93,52.98,62.27,8.2,normal,0,0
2025-01-01 00:15:02,53.05,69.56,52.87,55.22,7.9,normal,0,0
2025-01-01 00:15:03,53.77,69.45,52.53,60.26,8.02,normal,0,0
2025-01-01 00:15:04,53.02,69.25,52.48,59.12,8.63,normal,0,0
2025-01-01 00:15:05,52.84,69.7,51.61,56.03,8.13,normal,0,0
2025-01-01 00:15:06,52.95,70.14,51.66,56.79,8.51,normal,0,0
2025-01-01 00:15:07,55.65,69.45,51.11,54.74,8.64,normal,0,0
2025-01-01 00:15:08,54.52,69.75,51.12,55.72,8.2,normal,0,0
2025-01-01 00:15:09,53.01,69.25,50.5,56.02,8.16,normal,0,0
2025-01-01 00:15:10,50.64,69.61,50.9,57.11,8.1,normal,0,0
2025-01-01 00:15:11,51.74,70.03,50.85,53.97,8.33,normal,0,0
2025-01-01 00:15:12,54.19,69.78,51.73,57.42,8.67,normal,0,0
2025-01-01 00:15:13,51.04,68.87,52.01,56.5,7.85,normal,0,0
2025-01-01 00:15:14,53.94,69.72,51.64,57.59,8.29,normal,0,0
2025-01-01 00:15:15,52.31,69.73,52.07,57.89,8.28,normal,0,0
2025-01-01 00:15:16,53.7,69.54,51.76,56.34,7.68,normal,0,0
2025-01-01 00:15:17,53.67,69.73,51.31,57.77,7.96,normal,0,0
2025-01-01 00:15:18,53.73,69.13,51.93,56.62,8.02,normal,0,0
2025-01-01 00:15:19,53.12,69.48,51.94,58.28,8.45,normal,0,0
2025-01-01 00:15:20,53.08,69.9,52.32,57.43,8.5,normal,0,0
2025-01-01 00:15:21,52.72,69.86,51.75,57.16,7.66,normal,0,0
2025-01-01 00:15:22,54.17,69.67,52.0,56.59,8.41,normal,0,0
2025-01-01 00:15:23,54.56,69.09,52.4,59.39,8.38,normal,0,0
2025-01-01 00:15:24,52.13,69.02,52.11,57.61,8.4,normal,0,0
2025-01-01 00:15:25,53.53,69.48,52.01,54.15,8.27,normal,0,0
2025-01-01 00:15:26,53.83,69.51,51.52,55.85,8.51,normal,0,0
2025-01-01 00:15:27,53.81,69.4,51.48,56.34,8.57,normal,0,0
2025-01-01 00:15:28,53.79,69.11,52.3,56.79,7.73,normal,0,0
2025-01-01 00:15:29,53.11,69.61,51.3,57.15,8.21,normal,0,0
2025-01-01 00:15:30,53.92,69.48,51.53,54.91,8.15,normal,0,0
2025-01-01 00:15:31,54.33,69.55,51.38,56.66,8.05,normal,0,0
2025-01-01 00:15:32,53.76,69.67,52.06,56.17,8.09,normal,0,0
2025-01-01 00:15:33,54.2,69.32,51.63,58.96,8.28,normal,0,0
2025-01-01 00:15:34,54.78,69.23,52.33,54.8,7.83,normal,0,0
2025-01-01 00:15:35,51.37,69.87,52.03,56.76,8.42,normal,0,0
2025-01-01 00:15:36,54.72,69.12,51.45,55.42,8.11,normal,0,0
2025-01-01 00:15:37,54.0,69.24,51.14,60.52,8.49,normal,0,0
2025-01-01 00:15:38,52.26,69.92,50.85,59.31,8.04,normal,0,0
2025-01-01 00:15:39,54.55,69.21,51.1,53.51,8.02,normal,0,0
2025-01-01 00:15:40,53.11,69.39,51.21,55.2,7.94,normal,0,0
2025-01-01 00:15:41,53.28,69.26,52.76,58.54,8.04,normal,0,0
2025-01-01 00:15:42,52.98,68.71,51.98,57.71,7.98,normal,0,0
2025-01-01 00:15:43,53.95,69.38,51.76,57.65,8.35,normal,0,0
2025-01-01 00:15:44,52.65,69.02,51.38,57.18,8.54,normal,0,0
2025-01-01 00:15:45,54.67,69.53,50.92,58.7,8.34,normal,0,0
2025-01-01 00:15:46,53.42,69.87,51.43,58.36,8.2,normal,0,0
2025-01-01 00:15:47,53.15,68.54,51.31,56.21,8.37,normal,0,0
2025-01-01 00:15:48,54.49,69.26,50.92,54.4,8.21,normal,0,0
2025-01-01 00:15:49,53.21,69.61,51.52,53.41,8.23,normal,0,0
2025-01-01 00:15:50,54.73,68.55,51.8,56.59,8.13,normal,0,0
2025-01-01 00:15:51,54.77,69.96,50.71,53.12,8.47,normal,0,0
2025-01-01 00:15:52,51.99,69.58,51.6,57.3,7.45,normal,0,0
2025-01-01 00:15:53,54.92,69.86,50.68,56.18,7.58,normal,0,0
2025-01-01 00:15:54,51.84,69.2,51.23,60.68,8.53,normal,0,0
2025-01-01 00:15:55,55.0,69.25,50.9,57.48,8.16,normal,0,0
2025-01-01 00:15:56,56.02,69.36,50.24,56.74,8.5,normal,0,0
2025-01-01 00:15:57,54.64,70.28,50.36,53.56,8.04,normal,0,0
2025-01-01 00:15:58,51.0,69.95,50.41,54.27,8.73,normal,0,0
2025-01-01 00:15:59,54.87,69.48,50.74,58.16,8.18,normal,0,0
2025-01-01 00:16:00,58.49,69.73,50.19,57.27,8.65,normal,0,0
2025-01-01 00:16:01,57.63,70.26,50.5,64.07,8.69,normal,0,0
2025-01-01 00:16:02,60.16,71.51,50.66,59.93,8.86,normal,0,0
2025-01-01 00:16:03,60.98,71.38,50.5,61.54,8.92,normal,0,0
2025-01-01 00:16:04,64.98,72.04,50.48,59.67,9.99,normal,0,0
2025-01-01 00:16:05,66.13,72.59,52.13,64.2,9.87,normal,0,0
2025-01-01 00:16:06,65.44,73.43,53.65,60.45,9.78,normal,0,0
2025-01-01 00:16:07,68.38,73.64,53.44,63.35,9.41,normal,0,0
2025-01-01 00:16:08,64.65,74.54,52.66,63.93,10.18,normal,0,0
2025-01-01 00:16:09,62.65,74.18,53.54,62.49,9.79,normal,0,0
2025-01-01 00:16:10,64.81,75.01,52.92,65.82,9.97,normal,0,1
2025-01-01 00:16:11,61.71,75.72,52.37,61.08,9.75,normal,0,1
2025-01-01 00:16:12,63.97,75.85,53.23,65.65,9.43,normal,0,1
2025-01-01 00:16:13,66.56,75.75,52.68,59.76,10.05,normal,0,1
2025-01-01 00:16:14,65.0,76.06,54.36,63.9,9.89,normal,0,1
2025-01-01 00:16:15,64.82,76.75,53.32,62.02,9.7,normal,0,1
2025-01-01 00:16:16,66.79,76.01,53.1,60.89,9.89,normal,0,1
2025-01-01 00:16:17,64.28,76.15,53.19,58.98,10.0,normal,0,1
2025-01-01 00:16:18,66.12,76.39,53.78,61.78,9.95,normal,0,1
2025-01-01 00:16:19,64.76,76.86,54.17,61.66,9.24,normal,0,1
2025-01-01 00:16:20,65.06,76.42,53.8,62.65,9.31,normal,0,1
2025-01-01 00:16:21,63.15,77.42,55.18,63.75,9.98,normal,0,1
2025-01-01 00:16:22,64.03,76.75,54.9,60.69,9.55,normal,0,1
2025-01-01 00:16:23,62.93,77.27,54.99,65.82,9.44,normal,0,1
2025-01-01 00:16:24,64.49,77.0,54.86,61.23,9.87,normal,0,1
2025-01-01 00:16:25,65.08,77.26,55.91,63.51,9.43,normal,0,1
2025-01-01 00:16:26,63.28,76.68,55.31,62.48,9.61,normal,0,1
2025-01-01 00:16:27,67.07,77.76,55.36,61.91,10.01,normal,0,1
2025-01-01 00:16:28,64.94,77.01,55.99,62.38,9.3,normal,0,1
2025-01-01 00:16:29,64.68,77.0,55.68,60.42,9.35,normal,0,1
2025-01-01 00:16:30,65.53,78.4,56.62,61.53,9.27,normal,0,1
2025-01-01 00:16:31,63.61,77.69,56.45,59.62,9.5,normal,0,1
2025-01-01 00:16:32,64.8,77.87,56.17,61.21,9.78,burst,0,1
2025-01-01 00:16:33,66.71,77.97,56.57,62.85,10.0,burst,0,1
2025-01-01 00:16:34,72.4,78.14,56.9,66.96,11.08,burst,0,1
2025-01-01 00:16:35,72.23,78.55,57.72,66.08,11.22,burst,0,1
2025-01-01 00:16:36,76.53,79.9,57.58,67.33,11.53,burst,0,1
2025-01-01 00:16:37,79.82,80.73,58.57,70.15,12.39,burst,1,1
2025-01-01 00:16:38,79.9,81.73,59.33,70.07,11.61,burst,1,1
2025-01-01 00:16:39,78.72,82.31,59.47,68.53,12.27,burst,1,1
2025-01-01 00:16:40,78.35,83.73,59.87,70.5,11.94,burst,1,1
2025-01-01 00:16:41,78.74,84.97,60.43,69.35,11.87,burst,1,1
2025-01-01 00:16:42,80.06,85.13,60.33,68.53,12.19,burst,1,1
2025-01-01 00:16:43,79.25,85.36,60.38,68.72,11.88,burst,1,1
2025-01-01 00:16:44,80.38,85.82,61.96,71.61,12.06,burst,1,1
2025-01-01 00:16:45,79.99,85.0,60.91,68.78,11.98,burst,1,1
2025-01-01 00:16:46,76.69,86.38,61.75,70.23,12.1,burst,1,1
2025-01-01 00:16:47,79.72,86.27,61.32,67.15,11.86,burst,1,1
2025-01-01 00:16:48,82.12,87.15,61.66,71.94,12.29,burst,1,1
2025-01-01 00:16:49,81.01,87.22,62.36,68.54,11.39,burst,1,1
2025-01-01 00:16:50,79.93,87.17,62.71,70.51,12.2,burst,1,1
2025-01-01 00:16:51,78.15,87.73,63.03,69.21,11.44,burst,1,1
2025-01-01 00:16:52,79.99,87.88,62.53,70.49,11.78,burst,1,1
2025-01-01 00:16:53,80.31,88.57,62.12,70.6,12.16,burst,1,1
2025-01-01 00:16:54,79.12,88.36,62.44,69.42,11.4,burst,1,1
2025-01-01 00:16:55,79.8,88.27,62.74,65.98,12.06,burst,1,1
2025-01-01 00:16:56,81.23,87.89,62.77,71.89,11.6,normal,1,1
2025-01-01 00:16:57,73.03,87.4,61.65,66.75,10.88,normal,1,1
2025-01-01 00:16:58,67.42,87.18,62.78,65.08,10.05,normal,1,1
2025-01-01 00:16:59,64.15,85.58,62.34,63.05,9.17,normal,1,1
2025-01-01 00:17:00,58.51,84.13,60.7,58.06,8.3,normal,1,1
2025-01-01 00:17:01,53.83,82.5,60.05,57.33,8.71,normal,1,1
2025-01-01 00:17:02,53.27,79.83,58.66,54.8,8.04,normal,0,1
2025-01-01 00:17:03,51.91,79.53,58.55,57.07,7.72,normal,0,1
2025-01-01 00:17:04,53.11,78.07,57.17,56.33,7.92,normal,0,1
2025-01-01 00:17:05,51.22,75.74,56.75,55.45,8.1,normal,0,1
2025-01-01 00:17:06,52.29,76.52,57.26,56.39,7.98,normal,0,1
2025-01-01 00:17:07,53.19,74.84,56.73,54.19,7.71,normal,0,0
2025-01-01 00:17:08,52.16,73.77,56.41,56.91,7.82,normal,0,0
2025-01-01 00:17:09,55.55,73.51,55.71,57.12,8.45,normal,0,0
2025-01-01 00:17:10,50.32,72.33,55.14,56.99,7.67,normal,0,0
2025-01-01 00:17:11,51.93,72.44,54.77,59.3,7.49,normal,0,0
2025-01-01 00:17:12,51.47,71.46,54.09,56.11,7.97,normal,0,0
2025-01-01 00:17:13,51.75,72.2,54.33,56.24,7.51,normal,0,0
2025-01-01 00:17:14,51.82,71.08,54.82,53.96,7.82,normal,0,0
2025-01-01 00:17:15,51.0,71.02,54.44,59.44,7.71,normal,0,0
2025-01-01 00:17:16,53.49,70.19,53.48,53.3,7.72,normal,0,0
2025-01-01 00:17:17,51.93,70.6,53.99,56.75,8.11,normal,0,0
2025-01-01 00:17:18,52.79,70.07,53.17,55.07,8.17,normal,0,0
2025-01-01 00:17:19,52.07,69.34,53.16,56.42,7.85,normal,0,0
2025-01-01 00:17:20,51.76,69.65,53.64,53.68,8.06,normal,0,0
2025-01-01 00:17:21,54.6,70.39,54.29,58.08,7.83,normal,0,0
2025-01-01 00:17:22,53.7,69.85,52.95,54.39,8.21,normal,0,0
2025-01-01 00:17:23,50.35,69.25,53.28,58.63,7.65,normal,0,0
2025-01-01 00:17:24,50.22,68.56,52.65,54.44,8.14,normal,0,0
2025-01-01 00:17:25,53.84,68.9,51.97,58.25,8.16,normal,0,0
2025-01-01 00:17:26,51.97,68.6,52.39,54.63,8.79,normal,0,0
2025-01-01 00:17:27,50.61,68.37,53.1,55.07,7.56,normal,0,0
2025-01-01 00:17:28,53.85,69.37,52.07,56.29,8.89,normal,0,0
2025-01-01 00:17:29,52.79,69.03,52.49,54.6,8.32,normal,0,0
2025-01-01 00:17:30,52.89,69.69,53.14,54.54,8.64,normal,0,0
2025-01-01 00:17:31,53.56,68.53,52.89,54.62,8.36,normal,0,0
2025-01-01 00:17:32,51.02,68.9,52.92,56.93,7.81,normal,0,0
2025-01-01 00:17:33,50.63,68.32,52.42,56.29,8.29,normal,0,0
2025-01-01 00:17:34,54.49,68.61,52.22,56.4,7.89,normal,0,0
2025-01-01 00:17:35,50.87,68.74,52.44,55.65,8.06,normal,0,0
2025-01-01 00:17:36,51.12,68.66,52.95,57.39,7.74,normal,0,0
2025-01-01 00:17:37,51.36,68.82,52.74,58.4,7.89,normal,0,0
2025-01-01 00:17:38,55.09,69.17,52.51,57.45,8.36,normal,0,0
2025-01-01 00:17:39,53.18,69.12,52.6,55.88,8.22,normal,0,0
2025-01-01 00:17:40,53.75,68.45,52.37,53.85,8.4,normal,0,0
2025-01-01 00:17:41,52.83,68.74,52.27,52.34,7.67,normal,0,0
2025-01-01 00:17:42,51.87,69.06,52.55,56.17,7.53,normal,0,0
2025-01-01 00:17:43,53.35,69.15,51.71,52.31,8.42,normal,0,0
2025-01-01 00:17:44,50.72,68.47,52.13,55.9,8.4,normal,0,0
2025-01-01 00:17:45,51.28,69.01,51.41,59.1,8.15,normal,0,0
2025-01-01 00:17:46,53.47,68.85,50.91,53.99,8.22,normal,0,0
2025-01-01 00:17:47,50.96,68.29,51.08,53.72,8.35,normal,0,0
2025-01-01 00:17:48,52.36,69.03,51.77,57.57,8.14,normal,0,0
2025-01-01 00:17:49,52.42,68.77,51.54,50.68,8.25,normal,0,0
2025-01-01 00:17:50,51.96,68.01,51.25,57.06,8.33,normal,0,0
2025-01-01 00:17:51,50.25,68.59,51.46,59.23,8.06,normal,0,0
2025-01-01 00:17:52,51.84,68.72,51.34,54.55,7.99,normal,0,0
2025-01-01 00:17:53,51.6,68.46,51.17,54.21,8.2,normal,0,0
2025-01-01 00:17:54,52.78,69.19,50.8,57.48,8.77,normal,0,0
2025-01-01 00:17:55,52.72,69.2,51.61,53.95,7.84,normal,0,0
2025-01-01 00:17:56,53.04,68.54,51.07,57.92,7.96,normal,0,0
2025-01-01 00:17:57,51.78,68.5,51.38,54.12,7.56,normal,0,0
2025-01-01 00:17:58,53.22,68.64,50.93,59.83,8.22,normal,0,0
2025-01-01 00:17:59,50.72,68.61,51.37,57.62,7.93,normal,0,0
2025-01-01 00:18:00,50.4,68.46,51.26,56.37,7.67,normal,0,0
2025-01-01 00:18:01,49.79,67.21,51.31,59.72,8.07,normal,0,0
2025-01-01 00:18:02,51.99,69.39,51.9,58.36,8.54,normal,0,0
2025-01-01 00:18:03,51.69,68.69,51.57,57.03,7.98,normal,0,0
2025-01-01 00:18:04,53.54,68.62,51.87,52.57,8.01,normal,0,0
2025-01-01 00:18:05,51.81,68.82,51.34,54.89,8.53,normal,0,0
2025-01-01 00:18:06,52.92,68.66,51.5,58.47,8.09,normal,0,0
2025-01-01 00:18:07,53.57,68.52,51.03,53.7,7.73,normal,0,0
2025-01-01 00:18:08,51.77,68.29,50.7,54.76,8.3,burst,0,0
2025-01-01 00:18:09,58.77,68.49,51.29,57.16,9.22,burst,0,0
2025-01-01 00:18:10,65.44,69.7,52.52,62.93,9.64,burst,0,0
2025-01-01 00:18:11,68.58,71.23,53.48,66.96,10.6,burst,0,0
2025-01-01 00:18:12,75.92,73.75,53.41,69.88,11.06,burst,0,0
2025-01-01 00:18:13,80.9,75.93,54.34,69.15,12.12,burst,0,1
2025-01-01 00:18:14,80.31,77.16,55.0,71.64,12.28,burst,0,1
2025-01-01 00:18:15,79.87,78.09,55.17,69.06,12.4,burst,0,1
2025-01-01 00:18:16,80.29,80.6,55.74,70.44,12.19,burst,1,1
2025-01-01 00:18:17,81.79,81.68,56.14,71.9,12.27,burst,1,1
2025-01-01 00:18:18,79.79,82.77,57.88,72.98,12.34,burst,1,1
2025-01-01 00:18:19,81.06,84.3,57.53,66.56,12.08,burst,1,1
2025-01-01 00:18:20,82.69,84.81,58.65,71.06,12.3,burst,1,1
2025-01-01 00:18:21,82.26,85.1,58.67,73.67,12.72,burst,1,1
2025-01-01 00:18:22,81.08,85.66,59.27,71.32,12.2,burst,1,1
2025-01-01 00:18:23,83.75,86.6,59.16,71.02,12.11,burst,1,1
2025-01-01 00:18:24,83.99,86.83,60.03,69.73,13.0,burst,1,1
2025-01-01 00:18:25,81.75,87.6,60.4,73.62,12.44,burst,1,1
2025-01-01 00:18:26,78.76,88.42,60.01,69.83,12.14,burst,1,1
2025-01-01 00:18:27,82.78,87.79,60.23,70.66,12.57,burst,1,1
2025-01-01 00:18:28,78.97,88.66,60.65,69.92,12.45,burst,1,1
2025-01-01 00:18:29,83.49,89.25,61.57,71.08,12.21,burst,1,1
2025-01-01 00:18:30,83.02,89.07,61.29,73.71,12.36,burst,1,1
2025-01-01 00:18:31,83.85,89.58,61.42,69.05,12.29,burst,1,1
2025-01-01 00:18:32,82.03,89.35,62.19,71.08,12.67,burst,1,1
2025-01-01 00:18:33,81.28,89.68,62.49,71.64,12.58,burst,1,1
2025-01-01 00:18:34,81.18,89.92,62.77,69.23,11.73,burst,1,1
2025-01-01 00:18:35,81.06,89.63,63.47,70.74,12.95,burst,1,1
2025-01-01 00:18:36,82.9,90.75,63.15,74.56,12.29,burst,1,1
2025-01-01 00:18:37,82.57,90.27,63.0,67.32,12.89,burst,1,1
2025-01-01 00:18:38,81.86,90.64,63.42,70.02,12.59,burst,1,1
2025-01-01 00:18:39,80.85,90.61,63.22,71.36,12.45,burst,1,1
2025-01-01 00:18:40,84.87,90.38,63.69,70.11,12.35,burst,1,1
2025-01-01 00:18:41,82.81,90.85,63.07,76.63,13.2,burst,1,1
2025-01-01 00:18:42,79.8,90.42,62.76,71.96,12.29,normal,1,1
2025-01-01 00:18:43,72.93,89.3,63.59,64.69,10.89,normal,1,1
2025-01-01 00:18:44,66.51,88.18,62.12,58.02,9.69,normal,1,1
2025-01-01 00:18:45,56.27,85.76,61.98,59.29,8.72,normal,1,1
2025-01-01 00:18:46,49.48,82.82,60.4,53.02,7.63,normal,1,1
2025-01-01 00:18:47,42.04,80.38,59.61,53.03,6.91,normal,1,1
2025-01-01 00:18:48,36.83,78.18,58.1,49.9,6.84,normal,0,1
2025-01-01 00:18:49,40.77,76.33,56.52,49.31,6.84,normal,0,1
2025-01-01 00:18:50,40.81,73.6,56.06,49.28,6.54,normal,0,0
2025-01-01 00:18:51,40.4,72.62,54.36,52.42,6.81,normal,0,0
2025-01-01 00:18:52,41.26,70.23,54.32,51.28,6.84,normal,0,0
2025-01-01 00:18:53,41.68,69.03,53.68,53.96,6.58,normal,0,0
2025-01-01 00:18:54,41.07,68.82,53.26,50.02,6.69,normal,0,0
2025-01-01 00:18:55,40.45,67.25,52.89,52.17,6.84,normal,0,0
2025-01-01 00:18:56,41.65,66.28,53.04,52.21,6.67,normal,0,0
2025-01-01 00:18:57,40.95,65.67,52.82,51.8,6.7,normal,0,0
2025-01-01 00:18:58,40.62,64.42,51.52,49.43,7.03,normal,0,0
2025-01-01 00:18:59,39.32,64.18,51.08,51.39,6.67,normal,0,0
2025-01-01 00:19:00,39.02,63.8,50.16,50.25,6.43,normal,0,0
2025-01-01 00:19:01,39.3,63.84,49.4,50.2,6.2,normal,0,0
2025-01-01 00:19:02,41.23,62.28,49.28,48.84,6.64,normal,0,0
2025-01-01 00:19:03,40.8,63.31,49.3,46.21,6.51,normal,0,0
2025-01-01 00:19:04,39.12,62.25,49.17,52.94,6.85,normal,0,0
2025-01-01 00:19:05,41.67,61.59,49.24,51.31,7.08,normal,0,0
2025-01-01 00:19:06,42.54,61.28,47.92,47.76,6.3,normal,0,0
2025-01-01 00:19:07,40.18,61.71,47.62,51.88,6.34,normal,0,0
2025-01-01 00:19:08,38.81,60.88,48.05,52.98,6.6,normal,0,0
2025-01-01 00:19:09,40.04,61.04,47.75,52.0,6.37,normal,0,0
2025-01-01 00:19:10,41.92,61.03,47.48,48.66,6.54,normal,0,0
2025-01-01 00:19:11,41.55,61.47,46.58,48.98,6.45,normal,0,0
2025-01-01 00:19:12,39.79,61.31,47.06,49.35,6.31,normal,0,0
2025-01-01 00:19:13,42.72,60.56,47.95,52.17,6.86,normal,0,0
2025-01-01 00:19:14,42.51,60.65,47.62,51.41,6.63,normal,0,0
2025-01-01 00:19:15,40.02,60.03,47.46,56.03,7.16,normal,0,0
2025-01-01 00:19:16,40.0,59.79,46.94,47.17,6.72,normal,0,0
2025-01-01 00:19:17,41.92,60.21,46.97,51.21,7.21,normal,0,0
2025-01-01 00:19:18,43.76,61.4,47.79,48.33,6.82,normal,0,0
2025-01-01 00:19:19,47.25,61.64,47.7,54.25,7.03,normal,0,0
2025-01-01 00:19:20,48.36,61.97,47.66,56.06,8.14,normal,0,0
2025-01-01 00:19:21,50.64,61.81,47.67,57.68,7.51,normal,0,0
2025-01-01 00:19:22,50.39,62.62,48.07,55.17,7.41,normal,0,0
2025-01-01 00:19:23,51.64,63.01,47.64,50.97,7.34,normal,0,0
2025-01-01 00:19:24,48.31,63.68,48.66,54.69,8.27,normal,0,0
2025-01-01 00:19:25,50.04,64.0,48.7,55.67,7.61,normal,0,0
2025-01-01 00:19:26,46.98,63.99,48.22,52.78,7.82,normal,0,0
2025-01-01 00:19:27,48.0,64.79,48.36,54.26,7.74,normal,0,0
2025-01-01 00:19:28,49.49,64.97,49.23,52.24,7.48,normal,0,0
2025-01-01 00:19:29,50.09,64.79,49.9,53.57,7.61,normal,0,0
2025-01-01 00:19:30,49.46,65.38,50.12,56.62,7.95,normal,0,0
2025-01-01 00:19:31,48.9,65.86,50.36,56.15,7.33,normal,0,0
2025-01-01 00:19:32,49.12,66.11,50.15,52.0,7.9,normal,0,0
2025-01-01 00:19:33,51.23,65.86,49.38,53.38,8.13,normal,0,0
2025-01-01 00:19:34,49.12,65.95,49.71,54.91,7.78,normal,0,0
2025-01-01 00:19:35,51.68,65.76,50.07,55.25,8.1,normal,0,0
2025-01-01 00:19:36,50.54,66.34,49.95,53.47,7.28,normal,0,0
2025-01-01 00:19:37,50.13,65.57,50.03,55.75,7.15,normal,0,0
2025-01-01 00:19:38,48.15,66.43,49.9,54.72,7.77,normal,0,0
2025-01-01 00:19:39,50.71,66.0,50.05,49.64,7.52,normal,0,0
2025-01-01 00:19:40,48.99,66.76,49.93,53.65,7.96,normal,0,0
2025-01-01 00:19:41,48.15,66.43,50.05,53.59,7.6,normal,0,0
2025-01-01 00:19:42,50.2,66.21,49.57,56.15,7.74,normal,0,0
2025-01-01 00:19:43,47.92,66.17,49.92,56.18,7.72,normal,0,0
2025-01-01 00:19:44,48.67,66.5,50.16,51.45,7.73,idle,0,0
2025-01-01 00:19:45,43.02,65.91,49.58,52.39,6.71,idle,0,0
2025-01-01 00:19:46,39.15,64.47,49.24,48.09,5.67,idle,0,0
2025-01-01 00:19:47,29.11,63.14,48.1,45.22,5.28,idle,0,0
2025-01-01 00:19:48,22.84,61.54,47.71,40.46,5.08,idle,0,0
2025-01-01 00:19:49,17.71,58.4,47.19,38.29,3.81,idle,0,0
2025-01-01 00:19:50,15.35,57.28,45.55,40.72,3.8,idle,0,0
2025-01-01 00:19:51,17.37,55.48,44.87,38.64,4.04,idle,0,0
2025-01-01 00:19:52,18.28,54.24,43.4,38.33,3.64,idle,0,0
2025-01-01 00:19:53,16.47,52.17,43.21,37.46,4.29,idle,0,0
2025-01-01 00:19:54,18.07,51.31,42.79,40.52,3.66,idle,0,0
2025-01-01 00:19:55,17.18,50.38,42.52,35.86,3.9,idle,0,0
2025-01-01 00:19:56,15.96,49.72,42.7,36.81,4.75,idle,0,0
2025-01-01 00:19:57,16.6,48.82,41.9,35.74,3.65,idle,0,0
2025-01-01 00:19:58,16.38,47.48,41.7,38.82,4.43,idle,0,0
2025-01-01 00:19:59,16.73,47.51,41.63,40.78,4.02,idle,0,0
2025-01-01 00:20:00,17.02,47.68,40.78,37.76,4.07,idle,0,0
2025-01-01 00:20:01,17.54,46.67,40.29,36.28,3.75,idle,0,0
2025-01-01 00:20:02,17.45,46.68,40.12,41.69,4.23,idle,0,0
2025-01-01 00:20:03,13.92,46.1,39.37,39.32,3.88,idle,0,0
2025-01-01 00:20:04,16.72,45.93,38.97,38.97,3.64,idle,0,0
2025-01-01 00:20:05,15.02,45.24,39.04,38.04,4.43,idle,0,0
2025-01-01 00:20:06,16.5,45.09,38.93,39.76,3.87,idle,0,0
2025-01-01 00:20:07,16.69,44.78,38.67,38.94,3.43,idle,0,0
2025-01-01 00:20:08,18.01,44.51,39.27,37.45,3.91,idle,0,0
2025-01-01 00:20:09,16.8,44.65,39.31,37.79,4.23,idle,0,0
2025-01-01 00:20:10,17.15,44.01,38.54,36.38,4.18,idle,0,0
2025-01-01 00:20:11,17.79,44.85,38.37,36.13,3.8,idle,0,0
2025-01-01 00:20:12,18.31,43.62,37.95,37.82,3.7,idle,0,0
2025-01-01 00:20:13,16.69,44.23,38.0,40.73,3.58,idle,0,0
2025-01-01 00:20:14,16.95,44.37,38.0,36.35,3.98,idle,0,0
2025-01-01 00:20:15,16.85,43.68,37.86,40.09,4.03,idle,0,0
2025-01-01 00:20:16,16.18,43.25,37.45,36.82,4.2,idle,0,0
2025-01-01 00:20:17,15.91,44.1,38.49,34.84,3.94,idle,0,0
